,Name,gender_wiki,birth_date_wiki,nationality_wiki,gender_dbpedia,birth_date_dbpedia,nationality_dbpedia,gender_gkg,birth_date_gkg,nationality_gkg,VoxCeleb_ID,gender,birth_year,unit,height_raw,height
1054,Àlex Corretja,male,1974-04-11,Spain,male,1974-04-11,,male,1974-04-11,Spain,id09215,male,1974.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1055,Louis Saha,male,1978-08-08,France,male,1978-08-08,,male,1978-08-08,France,id05269,male,1978.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1056,Alessandro Del Piero,male,1974-11-09,Italy,male,1974-11-09,,male,1974-11-09,Italy,id00241,male,1974.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
1057,Mathieu Flamini,male,1984-03-07,France,male,1984-03-07,,male,1984-03-07,France,id05804,male,1984.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1058,Steve Darcis,male,1984-03-13,Belgium,male,1984-03-13,,male,1984-03-13,Belgium,id08245,male,1984.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1059,Leighton Baines,male,1984-12-11,The-United-Kingdom-1,male,1984-12-11,,male,1984-12-11,The-United-Kingdom-1,id05095,male,1984.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1060,Vivek Oberoi,male,1976-09-03,India,male,1976-09-03,,male,1976-09-03,India,id08933,male,1976.0,http://www.wikidata.org/entity/Q11573,1.77,177.0
1061,Annika Beck,female,1994-02-16,Germany,female,1994-02-16,,female,1994-02-16,Germany,id00677,female,1994.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1062,Anny Duperey,female,1947-06-28,France,female,1947-06-28,,female,1947-06-28,France,id00681,female,1947.0,http://www.wikidata.org/entity/Q11573,1.73,173.0
1063,Maxime Mermoz,male,1986-07-28,France,male,1986-7-28,,male,1986-07-28,France,id05887,male,1986.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1064,Potito Starace,male,1981-07-14,Italy,male,1981-07-14,,male,1981-07-14,Italy,id07057,male,1981.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1065,Ramy Ayach,male,1980-08-18,Lebanon,male,1980-8-18,,male,1980-08-18,Lebanon,id07207,male,1980.0,http://www.wikidata.org/entity/Q11573,1.83,183.0
1066,Recep Tayyip Erdoğan,male,1954-02-26,Turkey-country,male,1954-02-26,,male,1954-02-26,Turkey-country,id07262,male,1954.0,http://www.wikidata.org/entity/Q11573,1.85,185.0
1067,Randy Carlyle,male,1956-04-19,Canada,male,1956-04-19,,male,1956-04-19,Canada,id07212,male,1956.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1068,Mariángel Ruiz,female,1980-01-07,Venezuela,female,1980-01-07,,female,1980-01-07,Venezuela,id05677,female,1980.0,http://www.wikidata.org/entity/Q11573,1.73,173.0
1069,Rio Mavuba,male,1984-03-08,France,male,1984-03-08,,male,1984-03-08,France,id07385,male,1984.0,http://www.wikidata.org/entity/Q174728,172.0,172.0
1070,Irina Voronina,female,1977-12-19,Soviet-Union-1,female,1977-12-19,,female,1977-12-19,Soviet-Union-1,id03605,female,1977.0,http://www.wikidata.org/entity/Q174728,176.0,176.0
1071,Guy Novès,male,1954-02-05,France,male,1954-2-5,,male,1954-02-05,France,id03265,male,1954.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1072,Vasyl Lomachenko,male,1988-02-17,Ukraine,male,1988-02-17,http://dbpedia.org/resource/ukrainian_people,male,1988-02-17,Ukraine,id08830,male,1988.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1073,Chris Cusiter,male,1982-06-13,Scotland,male,1982-6-13,,male,1982-06-13,Scotland,id01594,male,1982.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1074,Hélène de Fougerolles,female,1973-02-25,France,female,1973-02-25,,female,1973-02-25,France,id03518,female,1973.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1075,Damien Sandow,male,1982-08-03,The-United-States-of-America,male,1982-04-03,,male,1982-08-03,The-United-States-of-America,id01885,male,1982.0,http://www.wikidata.org/entity/Q11573,1.93,193.0
1076,Cian Healy,male,1987-10-07,The-Republic-of-Ireland,male,1987-10-7,,male,1987-10-07,The-Republic-of-Ireland,id01693,male,1987.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
1077,Kevin Levrone,male,1964-07-16,The-United-States-of-America,male,1964-07-16,,male,1964-07-16,The-United-States-of-America,id04747,male,1964.0,http://www.wikidata.org/entity/Q174728,179.0,179.0
1078,Kevin Strootman,male,1990-02-13,Kingdom-of-the-Netherlands,male,1990-02-13,,male,1990-02-13,Kingdom-of-the-Netherlands,id04759,male,1990.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
1079,Zlatan Ibrahimović,male,1981-10-03,Sweden,male,1981-10-03,,male,1981-10-03,Sweden,id09185,male,1981.0,http://www.wikidata.org/entity/Q174728,195.0,195.0
1080,Rebecca Romijn,female,1972-11-06,The-United-States-of-America,female,1972-11-06,,female,1972-11-06,The-United-States-of-America,id07258,female,1972.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1081,Unai Emery,male,1971-11-03,Spain,male,1971-11-03,,male,1971-11-03,Spain,id08754,male,1971.0,http://www.wikidata.org/entity/Q174728,181.0,181.0
1082,Ken Whisenhunt,male,1962-02-28,The-United-States-of-America,male,1962-2-28,,male,1962-02-28,The-United-States-of-America,id04718,male,1962.0,http://www.wikidata.org/entity/Q218593,75.0,190.5
1083,CM Punk,male,1978-10-26,The-United-States-of-America,male,1978-10-26,american,male,1978-10-26,The-United-States-of-America,id01298,male,1978.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1084,Walter Mazzarri,male,1961-10-01,Italy,male,1961-10-01,,male,1961-10-01,Italy,id08974,male,1961.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1085,Rupert Everett,male,1959-05-29,The-United-Kingdom-1,male,1959-05-29,http://dbpedia.org/resource/british_nationality_law,male,1959-05-29,The-United-Kingdom-1,id07616,male,1959.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
1086,Joeystarr,male,1967-10-27,France,male,1967-10-27,,male,1967-10-27,France,id04180,male,1967.0,http://www.wikidata.org/entity/Q11573,1.8,180.0
1087,Daniel Ricciardo,male,1989-07-01,Australia,male,1989-7-1,australian,male,1989-07-01,Australia,id01931,male,1989.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1088,Cesare Prandelli,male,1957-08-19,Italy,male,1957-08-19,,male,1957-08-19,Italy,id01492,male,1957.0,http://www.wikidata.org/entity/Q174728,176.0,176.0
1089,Joe Calzaghe,male,1972-03-23,The-United-Kingdom-1,male,1972-03-23,http://dbpedia.org/resource/welsh_people,,,,id04155,,,http://www.wikidata.org/entity/Q174728,182.0,182.0
1090,Katie Holmes,female,1978-12-18,The-United-States-of-America,female,1978-12-18,,female,1978-12-18,The-United-States-of-America,id04653,female,1978.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1091,Marcelino García Toral,male,1965-08-14,Spain,male,1965-08-14,,male,1965-08-14,Spain,id05526,male,1965.0,http://www.wikidata.org/entity/Q174728,168.0,168.0
1092,David Alaba,male,1992-06-24,Austria,male,1992-06-24,,male,1992-06-24,Austria,id02013,male,1992.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1093,Camélia Jordana,female,1992-09-15,France,female,1992-09-15,,female,1992-09-15,France,id01330,female,1992.0,http://www.wikidata.org/entity/Q11573,1.63,163.0
1094,Fred Couples,male,1959-10-03,The-United-States-of-America,male,1959-10-3,http://dbpedia.org/resource/united_states,male,1959-10-03,The-United-States-of-America,id02896,male,1959.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1095,Marianne Faithfull,female,1946-12-29,The-United-Kingdom-1,female,1946-12-29,,female,1946-12-29,The-United-Kingdom-1,id05613,female,1946.0,http://www.wikidata.org/entity/Q11573,1.65,165.0
1096,Ashley Tisdale,female,1985-07-02,The-United-States-of-America,female,1985-07-02,,female,1985-07-02,The-United-States-of-America,id00812,female,1985.0,http://www.wikidata.org/entity/Q174728,160.0,160.0
1097,Sandra Perković,female,1990-06-21,Croatia,female,1990-06-21,croatian,female,1990-06-21,Croatia,id07758,female,1990.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1098,Blanka Vlašić,female,1983-11-08,Croatia,female,1983-11-08,,female,1983-11-08,Croatia,id01090,female,1983.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
1099,Pádraig Harrington,male,1971-08-31,The-Republic-of-Ireland,male,1971-8-31,http://dbpedia.org/resource/ireland,male,1971-08-31,The-Republic-of-Ireland,id07086,male,1971.0,http://www.wikidata.org/entity/Q174728,189.0,189.0
1100,Gianfranco Zola,male,1966-07-05,Italy,male,1966-07-05,,male,1966-07-05,Italy,id03071,male,1966.0,http://www.wikidata.org/entity/Q174728,168.0,168.0
1101,Jackie Robinson,male,1919-01-31,The-United-States-of-America,male,1927-04-26,american,male,1919-01-31,The-United-States-of-America,id03699,male,,http://www.wikidata.org/entity/Q174728,180.0,180.0
1102,Bouabdellah Tahri,male,1978-12-20,France,male,1978-12-20,french,male,1978-12-20,France,id01149,male,1978.0,http://www.wikidata.org/entity/Q174728,189.0,189.0
1103,Carla Bruni,female,1967-12-23,Italy,female,1967-12-23,http://dbpedia.org/resource/italian_citizenship,female,1967-12-23,Italy,id01359,female,1967.0,http://www.wikidata.org/entity/Q174728,176.0,176.0
1104,Jade Parfitt,female,1978-06-01,The-United-Kingdom-1,female,1978-06-01,,female,1978-06-01,The-United-Kingdom-1,id03716,female,1978.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1105,Gerard Piqué,male,1987-02-02,Spain,male,1987-02-02,,male,1987-02-02,Spain,id03041,male,1987.0,http://www.wikidata.org/entity/Q11573,1.94,194.0
1106,Phil Jagielka,male,1982-08-17,The-United-Kingdom-1,male,1982-08-17,,male,1982-08-17,The-United-Kingdom-1,id06968,male,1982.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1107,Marc Bartra,male,1991-01-15,Spain,male,1991-01-15,,male,1991-01-15,Spain,id05502,male,1991.0,http://www.wikidata.org/entity/Q174728,184.0,184.0
1108,Anne Hidalgo,female,1959-06-19,France,female,1959-06-19,http://dbpedia.org/resource/french_people,female,1959-06-19,France,id00650,female,1959.0,http://www.wikidata.org/entity/Q11573,1.63,163.0
1109,Adrian Sutil,male,1983-01-11,Germany,male,1983-1-11,http://dbpedia.org/resource/german_language,male,1983-01-11,Germany,id00089,male,1983.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1110,Jamie Redknapp,male,1973-06-25,The-United-Kingdom-1,male,1973-06-25,,male,1973-06-25,The-United-Kingdom-1,id03790,male,1973.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1111,Nicky Hayden,male,1981-07-30,The-United-States-of-America,male,1981-07-30,http://dbpedia.org/resource/united_states,male,1981-07-30,The-United-States-of-America,id06496,male,1981.0,http://www.wikidata.org/entity/Q11573,1.73,173.0
1112,Jolene Blalock,female,1975-03-05,The-United-States-of-America,female,1975-03-05,,female,1975-03-05,The-United-States-of-America,id04249,female,1975.0,http://www.wikidata.org/entity/Q174728,170.0,170.0
1113,Nathan Redmond,male,1994-03-06,The-United-Kingdom-1,male,1994-03-06,,male,1994-03-06,The-United-Kingdom-1,id06417,male,1994.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
1114,Valentina Vezzali,female,1974-02-14,Italy,female,1974-02-14,http://dbpedia.org/resource/italy,female,1974-02-14,Italy,id08786,female,1974.0,http://www.wikidata.org/entity/Q174728,164.0,164.0
1115,Robin Söderling,male,1984-08-14,Sweden,male,1984-08-14,,male,1984-08-14,Sweden,id07461,male,1984.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
1116,Nina Seničar,female,1985-11-11,Serbia,female,1985-11-11,,female,1985-11-11,Serbia,id06577,female,1985.0,http://www.wikidata.org/entity/Q174728,176.0,176.0
1117,Billy Twelvetrees,male,1988-11-15,The-United-Kingdom-1,male,1988-11-15,,male,1988-11-15,The-United-Kingdom-1,id01067,male,1988.0,http://www.wikidata.org/entity/Q174728,191.0,191.0
1118,Lonneke Engel,female,1981-06-14,Kingdom-of-the-Netherlands,female,1981-06-14,,female,1981-06-14,Kingdom-of-the-Netherlands,id05236,female,1981.0,http://www.wikidata.org/entity/Q174728,175.0,175.0
1119,Kris Letang,male,1987-04-24,Canada,,,,male,1987-04-24,Canada,id04888,,,http://www.wikidata.org/entity/Q174728,183.0,183.0
1120,Andrés Velencoso,male,1978-03-11,Spain,male,1978-03-11,,male,1978-03-11,Spain,id00554,male,1978.0,http://www.wikidata.org/entity/Q174728,192.0,192.0
1121,Roger Federer,male,1981-08-08,Switzerland,male,1981-08-08,,male,1981-08-08,Switzerland,id07494,male,1981.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1122,Julien Doré,male,1982-07-07,France,male,1982-07-07,,male,1982-07-07,France,id04453,male,1982.0,http://www.wikidata.org/entity/Q11573,1.72,172.0
1123,Justin Gatlin,male,1982-02-10,The-United-States-of-America,male,1982-02-10,http://dbpedia.org/resource/united_states,male,1982-02-10,The-United-States-of-America,id04481,male,1982.0,http://www.wikidata.org/entity/Q174728,186.0,186.0
1124,Dikembe Mutombo,male,1966-06-25,Democratic-Republic-of-the-Congo-1,male,1966-06-25,congolese / american,male,1966-06-25,Democratic-Republic-of-the-Congo-1,id02215,male,1966.0,http://www.wikidata.org/entity/Q174728,218.0,218.0
1125,Danny Care,male,1987-01-02,The-United-Kingdom-1,male,1987-01-02,,male,1987-01-02,The-United-Kingdom-1,id01966,male,1987.0,http://www.wikidata.org/entity/Q174728,174.0,174.0
1126,Charlotte Kalla,female,1987-07-22,Sweden,female,1987-07-22,,female,1987-07-22,Sweden,id01551,female,1987.0,http://www.wikidata.org/entity/Q174728,162.0,162.0
1127,Joleon Lescott,male,1982-08-16,The-United-Kingdom-1,male,1982-08-16,,male,1982-08-16,The-United-Kingdom-1,id04250,male,1982.0,http://www.wikidata.org/entity/Q174728,190.0,190.0
1128,Linus Gerdemann,male,1982-09-16,Germany,male,1982-09-16,,male,1982-09-16,Germany,id05196,male,1982.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1129,Lara Arruabarrena,female,1992-03-20,Spain,female,1992-03-20,,female,1992-03-20,Spain,id04986,female,1992.0,http://www.wikidata.org/entity/Q174728,166.0,166.0
1130,Shea Weber,male,1985-08-14,Canada,male,1985-08-14,,male,1985-08-14,Canada,id08001,male,1985.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
1131,Margareth Madè,female,1982-06-22,Italy,female,1982-06-22,,female,1982-06-22,Italy,id05579,female,1982.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1132,Henning Berg,male,1969-09-01,Norway,male,1969-09-01,,male,1969-09-01,Norway,id03417,male,1969.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1133,Tony Hawk,male,1968-05-12,The-United-States-of-America,male,1968-05-12,,,,,id08650,,,http://www.wikidata.org/entity/Q11573,1.92,192.0
1134,Tony Estanguet,male,1978-05-06,France,male,1978-5-6,,male,1978-05-06,France,id08646,male,1978.0,http://www.wikidata.org/entity/Q174728,185.0,185.0
1135,Andreas Birnbacher,male,1981-09-11,Germany,male,1981-9-11,,male,1981-09-11,Germany,id00506,male,1981.0,http://www.wikidata.org/entity/Q174728,179.0,179.0
1136,Taye Taiwo,male,1985-04-16,Nigeria,male,1985-04-16,,male,1985-04-16,Nigeria,id08434,male,1985.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1137,Viktor Troicki,male,1986-02-10,Serbia,male,1986-02-10,,male,1986-02-10,Serbia,id08891,male,1986.0,http://www.wikidata.org/entity/Q174728,193.0,193.0
1138,Colin Kaepernick,male,1987-11-03,The-United-States-of-America,,,,male,1987-11-03,The-United-States-of-America,id01778,,,http://www.wikidata.org/entity/Q174728,196.0,196.0
1139,David Tua,male,1972-11-21,Samoa,male,1972-11-21,"*samoan
*new zealander",male,1972-11-21,Samoa,id02060,male,1972.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1140,Marie Laforêt,female,1939-10-05,France,female,1939-10-05,http://dbpedia.org/resource/france,female,1939-10-05,France,id05628,female,1939.0,http://www.wikidata.org/entity/Q11573,1.67,167.0
1141,Ireen Wüst,female,1986-04-01,Kingdom-of-the-Netherlands,female,1986-04-01,,female,1986-04-01,Kingdom-of-the-Netherlands,id03592,female,1986.0,http://www.wikidata.org/entity/Q174728,168.0,168.0
1142,C.C.Catch,female,1964-07-31,Kingdom-of-the-Netherlands,,,,female,1964-07-31,Kingdom-of-the-Netherlands,id01295,,,http://www.wikidata.org/entity/Q174728,169.0,169.0
1143,Ottfried Fischer,male,1953-11-07,Germany,male,1953-11-07,,,,,id06706,,,http://www.wikidata.org/entity/Q11573,1.9,190.0
1144,Samantha Peszek,female,1991-12-14,The-United-States-of-America,female,1991-12-14,,female,1991-12-14,The-United-States-of-America,id07725,female,1991.0,http://www.wikidata.org/entity/Q174728,152.0,152.0
1145,Asamoah Gyan,male,1985-11-22,Ghana,male,1985-11-22,,male,1985-11-22,Ghana,id00801,male,1985.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1146,Tom Rodriguez,male,1987-10-01,The-Philippines-1,male,1987-10-01,,,,,id08613,,,http://www.wikidata.org/entity/Q174728,181.0,181.0
1147,Kevin Kampl,male,1990-10-09,Slovenia,male,1990-10-09,,male,1990-10-09,Slovenia,id04745,male,1990.0,http://www.wikidata.org/entity/Q174728,180.0,180.0
1148,Luis Enrique,male,1970-05-08,Spain,male,1962-09-28,,male,1970-05-08,Spain,id05328,male,,http://www.wikidata.org/entity/Q174728,190.0,190.0
1149,Andy Roddick,male,1982-08-30,The-United-States-of-America,male,1982-08-30,,male,1982-08-30,The-United-States-of-America,id00562,male,1982.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1150,Guillermo Ochoa,male,1985-07-13,Mexico,male,1985-07-13,,male,1985-07-13,Mexico,id03238,male,1985.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1151,Yuzuru Hanyu,male,1994-12-07,Japan,male,1994-12-7,,male,1994-12-07,Japan,id09143,male,1994.0,http://www.wikidata.org/entity/Q174728,172.0,172.0
1152,Zlatko Zahovič,male,1971-02-01,Slovenia,male,1971-02-01,,male,1971-02-01,Slovenia,id09187,male,1971.0,http://www.wikidata.org/entity/Q174728,181.0,181.0
1153,Coco Lee,female,1975-01-17,The-United-States-of-America,female,1975-1-17,,female,1975-01-17,The-United-States-of-America,id01765,female,1975.0,http://www.wikidata.org/entity/Q174728,162.0,162.0
1154,Bárbara Palacios,female,1963-12-09,Spain,female,1963-12-09,,female,1963-12-09,Spain,id01292,female,1963.0,http://www.wikidata.org/entity/Q174728,173.0,173.0
1155,Aleksandar Mitrović,male,1994-09-16,Serbia,male,1990-7-22,serbian,male,1994-09-16,Serbia,id00222,male,,http://www.wikidata.org/entity/Q174728,189.0,189.0
1156,Luke Shaw,male,1995-07-12,The-United-Kingdom-1,male,1995-07-12,,male,1995-07-12,The-United-Kingdom-1,id05351,male,1995.0,http://www.wikidata.org/entity/Q174728,178.0,178.0
1157,Patrick Helmes,male,1984-03-01,Germany,male,1984-03-01,,male,1984-03-01,Germany,id06812,male,1984.0,http://www.wikidata.org/entity/Q174728,182.0,182.0
1158,Jamie Campbell Bower,male,1988-11-22,The-United-Kingdom-1,male,1988-11-22,,male,1988-11-22,The-United-Kingdom-1,id03777,male,1988.0,http://www.wikidata.org/entity/Q174728,183.0,183.0
1159,Radamel Falcao,male,1986-02-10,Colombia,male,1986-02-10,,male,1986-02-10,Colombia,id07134,male,1986.0,http://www.wikidata.org/entity/Q174728,177.0,177.0
1160,Emile Heskey,male,1978-01-11,The-United-Kingdom-1,male,1978-01-11,,male,1978-01-11,The-United-Kingdom-1,id02513,male,1978.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
1161,Jarmila Gajdošová,female,1987-04-26,Slovakia-1,,,,female,1987-04-26,Slovakia-1,id03844,,,http://www.wikidata.org/entity/Q174728,174.0,174.0
1162,Ryan Lochte,male,1984-08-03,The-United-States-of-America,male,1984-08-03,,male,1984-08-03,The-United-States-of-America,id07643,male,1984.0,http://www.wikidata.org/entity/Q174728,188.0,188.0
